-480.000000	-500.000000	0.011405	0.375400
-475.000000	-500.000000	0.012061	0.354700
-470.000000	-500.000000	0.008696	0.417800
-465.000000	-500.000000	0.006934	0.603600
-460.000000	-500.000000	0.007669	0.432900
-455.000000	-500.000000	0.007283	0.388000
-450.000000	-500.000000	0.007363	0.312000
-445.000000	-500.000000	0.010135	0.414600
-440.000000	-500.000000	0.008960	0.472400
-435.000000	-500.000000	0.009833	0.345300
-430.000000	-500.000000	0.010569	0.408700
-425.000000	-500.000000	0.008877	0.338900
-420.000000	-500.000000	0.011745	0.213600
-415.000000	-500.000000	0.013200	0.386800
-410.000000	-500.000000	0.019190	0.433000
-405.000000	-500.000000	0.012652	0.437400
-400.000000	-500.000000	0.013460	0.295800
-395.000000	-500.000000	0.018646	0.293800
-390.000000	-500.000000	0.028190	0.312400
-385.000000	-500.000000	0.051720	0.346700
-380.000000	-500.000000	0.022080	0.352300
-375.000000	-500.000000	0.021321	0.407100
-370.000000	-500.000000	0.022674	0.262000
-365.000000	-500.000000	0.019918	0.300800
-360.000000	-500.000000	0.022441	0.367100
-355.000000	-500.000000	0.032694	0.286600
-350.000000	-500.000000	0.024222	0.272900
-345.000000	-500.000000	0.049215	0.259700
-340.000000	-500.000000	0.032472	0.295000
-335.000000	-500.000000	0.031975	0.254900
-330.000000	-500.000000	0.043936	0.250600
-325.000000	-500.000000	0.053919	0.236700
-320.000000	-500.000000	0.046239	0.273400
-315.000000	-500.000000	0.047572	0.248000
-310.000000	-500.000000	0.035893	0.290900
-305.000000	-500.000000	0.049769	0.268400
-300.000000	-500.000000	0.190530	0.238200
-295.000000	-500.000000	0.053558	0.214800
-290.000000	-500.000000	0.124699	0.253500
-285.000000	-500.000000	0.056380	0.230100
-280.000000	-500.000000	0.058179	0.250700
-275.000000	-500.000000	0.095381	0.183400
-270.000000	-500.000000	0.067652	0.193600
-265.000000	-500.000000	0.089249	0.184500
-260.000000	-500.000000	0.124969	0.179100
-255.000000	-500.000000	0.092306	0.228400
-250.000000	-500.000000	0.071770	0.197300
-245.000000	-500.000000	0.091505	0.195500
-240.000000	-500.000000	0.112245	0.209700
-235.000000	-500.000000	0.127656	0.163800
-230.000000	-500.000000	0.101894	0.169600
-225.000000	-500.000000	0.098016	0.163500
-220.000000	-500.000000	0.112263	0.184800
-215.000000	-500.000000	0.136883	0.195400
-210.000000	-500.000000	0.131500	0.148200
-205.000000	-500.000000	0.132806	0.147300
-200.000000	-500.000000	0.164466	0.154700
-195.000000	-500.000000	0.174084	0.138600
-190.000000	-500.000000	0.165213	0.155500
-185.000000	-500.000000	0.160246	0.132100
-180.000000	-500.000000	0.153471	0.142800
-175.000000	-500.000000	0.151465	0.152400
-170.000000	-500.000000	0.168340	0.172500
-165.000000	-500.000000	0.175252	0.216900
-160.000000	-500.000000	0.185846	0.148500
-155.000000	-500.000000	0.244719	0.214300
-150.000000	-500.000000	0.202596	0.127700
-145.000000	-500.000000	0.208708	0.117400
-140.000000	-500.000000	0.206441	0.121800
-135.000000	-500.000000	0.226164	0.123400
-130.000000	-500.000000	0.210353	0.136400
-125.000000	-500.000000	0.271648	0.152200
-120.000000	-500.000000	0.257938	0.129500
-115.000000	-500.000000	0.287667	0.115700
-110.000000	-500.000000	0.269799	0.168100
-105.000000	-500.000000	0.306784	0.124800
-100.000000	-500.000000	0.283799	0.121000
-95.000000	-500.000000	0.309721	0.111800
-90.000000	-500.000000	0.296314	0.108300
-85.000000	-500.000000	0.286184	0.117000
-80.000000	-500.000000	0.320607	0.135500
-75.000000	-500.000000	0.419015	0.123300
-70.000000	-500.000000	0.573149	0.116600
-65.000000	-500.000000	0.343533	0.095800
-60.000000	-500.000000	0.411337	0.100600
-55.000000	-500.000000	0.335083	0.141100
-50.000000	-500.000000	0.354792	0.105900
-45.000000	-500.000000	0.355633	0.109500
-40.000000	-500.000000	0.406448	0.101600
-35.000000	-500.000000	0.360658	0.151600
-30.000000	-500.000000	0.402712	0.106700
-25.000000	-500.000000	0.438701	0.118600
-20.000000	-500.000000	0.334810	0.104300
-15.000000	-500.000000	0.466069	0.098100
-10.000000	-500.000000	0.495821	0.108900
-5.000000	-500.000000	0.313400	0.107000
0.000000	-500.000000	0.337528	0.118000
5.000000	-500.000000	0.514886	0.148500
10.000000	-500.000000	0.325263	0.120100
15.000000	-500.000000	0.456545	0.104100
20.000000	-500.000000	0.421027	0.130200
25.000000	-500.000000	0.340800	0.124700
30.000000	-500.000000	0.326026	0.113600
35.000000	-500.000000	0.357268	0.194400
40.000000	-500.000000	0.377748	0.148000
45.000000	-500.000000	0.343542	0.117000
50.000000	-500.000000	0.353016	0.108500
55.000000	-500.000000	0.358654	0.120800
60.000000	-500.000000	0.316381	0.102800
65.000000	-500.000000	0.344316	0.118700
70.000000	-500.000000	0.315139	0.111800
75.000000	-500.000000	0.294532	0.108400
80.000000	-500.000000	0.384755	0.150800
85.000000	-500.000000	0.309231	0.118800
90.000000	-500.000000	0.293920	0.103400
95.000000	-500.000000	0.274275	0.103200
100.000000	-500.000000	0.254439	0.125700
105.000000	-500.000000	0.289590	0.125400
110.000000	-500.000000	0.307864	0.122800
115.000000	-500.000000	0.270156	0.120900
120.000000	-500.000000	0.255394	0.115400
125.000000	-500.000000	0.320048	0.172200
130.000000	-500.000000	0.219163	0.218500
135.000000	-500.000000	0.235643	0.151700
140.000000	-500.000000	0.224402	0.139300
145.000000	-500.000000	0.273591	0.133700
150.000000	-500.000000	0.176848	0.144900
155.000000	-500.000000	0.176879	0.136900
160.000000	-500.000000	0.188747	0.142900
165.000000	-500.000000	0.291054	0.169000
170.000000	-500.000000	0.158773	0.117000
175.000000	-500.000000	0.145158	0.148200
180.000000	-500.000000	0.169855	0.140200
185.000000	-500.000000	0.130841	0.146600
190.000000	-500.000000	0.147010	0.154100
195.000000	-500.000000	0.115116	0.159100
200.000000	-500.000000	0.155020	0.195900
205.000000	-500.000000	0.131617	0.163000
210.000000	-500.000000	0.133681	0.166600
215.000000	-500.000000	0.110230	0.174500
220.000000	-500.000000	0.118754	0.209500
225.000000	-500.000000	0.112418	0.188400
230.000000	-500.000000	0.107589	0.164600
235.000000	-500.000000	0.081551	0.176800
240.000000	-500.000000	0.089394	0.156000
245.000000	-500.000000	0.080953	0.171700
250.000000	-500.000000	0.086187	0.205000
255.000000	-500.000000	0.103820	0.318900
260.000000	-500.000000	0.090476	0.190400
265.000000	-500.000000	0.083720	0.207000
270.000000	-500.000000	0.060874	0.320000
275.000000	-500.000000	0.089412	0.269700
280.000000	-500.000000	0.057781	0.217500
285.000000	-500.000000	0.056423	0.198400
290.000000	-500.000000	0.049960	0.225700
295.000000	-500.000000	0.049225	0.221300
300.000000	-500.000000	0.051503	0.246600
305.000000	-500.000000	0.041898	0.226400
310.000000	-500.000000	0.046167	0.300500
315.000000	-500.000000	0.045774	0.270300
320.000000	-500.000000	0.041306	0.215200
325.000000	-500.000000	0.052054	0.245400
330.000000	-500.000000	0.031301	0.255500
335.000000	-500.000000	0.027818	0.362100
340.000000	-500.000000	0.034731	0.273700
345.000000	-500.000000	0.041293	0.297900
350.000000	-500.000000	0.029841	0.258000
355.000000	-500.000000	0.025601	0.276900
360.000000	-500.000000	0.038218	0.340400
365.000000	-500.000000	0.018294	0.382800
370.000000	-500.000000	0.022591	0.294000
375.000000	-500.000000	0.018711	0.281900
380.000000	-500.000000	0.025902	0.307100
385.000000	-500.000000	0.014371	0.310200
390.000000	-500.000000	0.010653	0.270300
395.000000	-500.000000	0.008836	0.389300
400.000000	-500.000000	0.013451	0.360600
405.000000	-500.000000	0.019418	0.375300
410.000000	-500.000000	0.018130	0.338300
415.000000	-500.000000	0.013303	0.310300
420.000000	-500.000000	0.011853	0.292600
425.000000	-500.000000	0.015001	0.317400
430.000000	-500.000000	0.010107	0.339800
435.000000	-500.000000	0.008498	0.514500
440.000000	-500.000000	0.007243	0.389300
445.000000	-500.000000	0.009456	0.445300
450.000000	-500.000000	0.008520	0.444100
455.000000	-500.000000	0.008069	0.394500
460.000000	-500.000000	0.014306	0.402700
465.000000	-500.000000	0.011540	0.388900
470.000000	-500.000000	0.008787	0.317200
475.000000	-500.000000	0.008338	0.345200
480.000000	-500.000000	0.008833	0.454700
485.000000	-500.000000	0.005442	0.461000
490.000000	-500.000000	0.008196	0.432200
495.000000	-500.000000	0.010299	0.435300
-500.000000	-495.000000	0.006235	0.442900
-495.000000	-495.000000	0.008787	0.542300
-490.000000	-495.000000	0.005244	0.428000
-485.000000	-495.000000	0.008152	0.481300
-480.000000	-495.000000	0.007274	0.380000
-475.000000	-495.000000	0.008645	0.390100
-470.000000	-495.000000	0.007436	0.519700
-465.000000	-495.000000	0.008865	0.469300
-460.000000	-495.000000	0.007107	0.416800
-455.000000	-495.000000	0.008372	0.411600
-450.000000	-495.000000	0.010262	0.395300
-445.000000	-495.000000	0.007455	0.487300
-440.000000	-495.000000	0.008445	0.335700
-435.000000	-495.000000	0.010151	0.458400
-430.000000	-495.000000	0.015713	0.346500
-425.000000	-495.000000	0.008980	0.441800
-420.000000	-495.000000	0.008066	0.448200
-415.000000	-495.000000	0.012144	0.428800
-410.000000	-495.000000	0.016199	0.424600
-405.000000	-495.000000	0.017708	0.400400
-400.000000	-495.000000	0.012866	0.359800
-395.000000	-495.000000	0.016143	0.474300
-390.000000	-495.000000	0.020917	0.292800
-385.000000	-495.000000	0.038303	0.326200
-380.000000	-495.000000	0.041877	0.331500
-375.000000	-495.000000	0.018069	0.355100
-370.000000	-495.000000	0.017626	0.294700
-365.000000	-495.000000	0.023572	0.342200
-360.000000	-495.000000	0.019196	0.281400
-355.000000	-495.000000	0.034486	0.265200
-350.000000	-495.000000	0.032693	0.227000
-345.000000	-495.000000	0.030203	0.331600
-340.000000	-495.000000	0.045986	0.274700
-335.000000	-495.000000	0.029942	0.273800
-330.000000	-495.000000	0.027330	0.265100
-325.000000	-495.000000	0.041984	0.357000
-320.000000	-495.000000	0.050997	0.229500
-315.000000	-495.000000	0.050870	0.229400
-310.000000	-495.000000	0.041969	0.273300
-305.000000	-495.000000	0.047245	0.242100
-300.000000	-495.000000	0.118778	0.205500
-295.000000	-495.000000	0.110448	0.206500
-290.000000	-495.000000	0.067634	0.193800
-285.000000	-495.000000	0.110821	0.223700
-280.000000	-495.000000	0.051996	0.183500
-275.000000	-495.000000	0.107306	0.208700
-270.000000	-495.000000	0.065712	0.200500
-265.000000	-495.000000	0.063503	0.194600
-260.000000	-495.000000	0.135203	0.199600
-255.000000	-495.000000	0.081494	0.202000
-250.000000	-495.000000	0.090081	0.217100
-245.000000	-495.000000	0.089657	0.185400
-240.000000	-495.000000	0.083844	0.185300
-235.000000	-495.000000	0.150704	0.228600
-230.000000	-495.000000	0.112767	0.163000
-225.000000	-495.000000	0.102939	0.163300
-220.000000	-495.000000	0.116967	0.149900
-215.000000	-495.000000	0.109863	0.256900
-210.000000	-495.000000	0.146147	0.146500
-205.000000	-495.000000	0.148875	0.157400
-200.000000	-495.000000	0.126034	0.187600
-195.000000	-495.000000	0.197260	0.152100
-190.000000	-495.000000	0.159583	0.147600
-185.000000	-495.000000	0.169698	0.144200
-180.000000	-495.000000	0.163615	0.135900
-175.000000	-495.000000	0.147622	0.142800
-170.000000	-495.000000	0.181803	0.168700
-165.000000	-495.000000	0.166204	0.147700
-160.000000	-495.000000	0.171566	0.145900
-155.000000	-495.000000	0.235120	0.199400
-150.000000	-495.000000	0.195571	0.118700
-145.000000	-495.000000	0.197602	0.126300
-140.000000	-495.000000	0.207118	0.120500
-135.000000	-495.000000	0.235546	0.126300
-130.000000	-495.000000	0.230845	0.132600
-125.000000	-495.000000	0.238447	0.136900
-120.000000	-495.000000	0.300671	0.132000
-115.000000	-495.000000	0.312278	0.116800
-110.000000	-495.000000	0.268698	0.110400
-105.000000	-495.000000	0.303878	0.137600
-100.000000	-495.000000	0.328227	0.120600
